Date_str,Station_id,Satellite_id,Azimuth,Elevation,TEC_diff
20170104,chan,G12,44.82780389058813,4.268564356076217,66109.40505935387
20170104,chan,G19,165.1040431390917,3.9928513214523207,619.0119151036051
20170104,chan,G20,151.915491054828,5.240107499763861,0.40558096551831113
20170104,chan,G20,151.9440157958024,5.042388522225563,0.40745250536565436
20170104,chan,G20,152.02694891144108,4.450558361578455,0.5345965231390437
20170104,chan,G20,152.05371039248408,4.253725645787189,0.43549542901746463
20170104,chan,G21,-153.96634431802917,3.9707110609866536,15526.83587797491
20170104,chan,G23,-148.62307498692232,3.8571821919023073,507626.2326022788
20170104,chan,G24,75.12725866431737,5.794398376850366,92588.44749827572
20170104,chan,G24,-38.075266721902395,5.8125680894985905,46749.72567375094
20170104,chan,G25,171.99050371839195,6.356163785932359,0.5143536990508437
20170104,chan,G25,171.921702543332,6.552927247843489,0.4953847292345017
20170104,chan,G25,171.85309286089745,6.7500774720586545,0.4575614970526658
20170104,chan,G25,171.17677131917938,8.742598714537808,0.42004012601682916
20170104,chan,G25,171.11003936570606,8.943927333940804,0.5041990825848188
20170104,chan,G25,171.04345671367477,9.145628852201778,0.5102664952573832
20170104,chan,G25,170.97701968896337,9.347702099624026,0.4524902260163799
20170104,chan,G25,170.91072459137038,9.550145903458288,0.40567152336006984
20170104,chan,G25,170.84456769421087,9.752959087715446,0.4133569149998948
20170104,chan,G25,60.33523371974677,5.08599366893814,41426.218080000064
20170104,chan,G28,27.667201926463452,6.130610394487826,47133.12480667345
20170104,chan,G29,-135.3004256336265,3.9694958282693693,75585.89780067053
20170104,chan,G29,136.7128725851601,4.005119297948054,96206.87181269817
20170104,chan,G29,38.07071409342071,4.251352265619835,92846.4649343136
20170104,chan,G30,120.49879232250305,6.154254477133591,0.525613129051635
20170104,chan,G30,120.19337100476025,6.451305738212743,0.46534952099318616
20170104,chan,G30,120.04031301984814,6.599905327422031,0.4516751999472035
20170104,chan,G30,119.7334808810225,6.897231542848876,0.42483972197805997
20170104,chan,G30,112.3335168040233,13.701115017679873,0.40449426519626286
20170104,chan,G30,35.145003110050844,4.20216780239848,78177.574644593
20170104,chan,G30,-148.84280032256845,4.669100230339949,82652.51607335666
20170105,chan,G01,-39.90655024498791,6.239534934569734,39067.33990245733
20170105,chan,G01,-55.62029131731159,4.139012889386966,144090.2041533004
20170105,chan,G01,75.77724677028532,6.984034196363307,153010.27999933873
20170105,chan,G02,155.10790052704988,9.75622152838554,0.4031057018728461
20170105,chan,G02,155.13663419408047,9.54203285772377,0.44376643010764383
20170105,chan,G02,155.16492291030798,9.328068523373666,0.4337446331628598
20170105,chan,G02,155.1927659921037,9.114329328301379,0.44213638102519326
20170105,chan,G02,155.22016274250996,8.900816074799328,0.47457440532161854
20170105,chan,G02,155.5138381852714,6.356571927955739,0.48221149867458735
20170105,chan,G02,155.53536321031612,6.1460687579230395,0.5433022060897201
20170105,chan,G02,155.55643076806788,5.935802734296893,0.5608584650763078
20170105,chan,G02,155.57703996592372,5.725774658620192,0.599695951474132
20170105,chan,G02,155.5971898984687,5.515985333020174,0.626422759189154
20170105,chan,G02,155.6168796474989,5.306435560288954,0.7158039171481505
20170105,chan,G02,155.6361082820431,5.097126143964398,0.7139927493117284
20170105,chan,G02,155.65487485838494,4.888057888411373,0.648126593165216
20170105,chan,G02,155.67317842008123,4.6792315989024,0.702559144992847
20170105,chan,G02,155.69101799798312,4.47064808169969,0.6427534603717504
20170105,chan,G02,155.70839261025458,4.262308144136798,0.5924029805755708
20170105,chan,G02,155.7253012623891,4.054212594700164,0.603843527220306
20170105,chan,G02,155.74174294722778,3.846362243111519,116.94393355160719
20170105,chan,G03,-110.34006906046034,4.002608712487797,29472.659552318306
20170105,chan,G05,126.43553845364934,3.911931899396847,1149.352353802853
20170105,chan,G06,137.76289277794993,4.54433052615021,26600.56439931679
20170105,chan,G07,30.793988524045012,5.3604752024747055,53586.439310642585
20170105,chan,G09,43.25560688581016,4.225036482252382,525168.3297733373
20170105,chan,G10,-168.28168782947748,16.420510691267037,41944.86348349438
20170105,chan,G12,151.16162634769304,6.225574371413635,0.4249302809330402
20170105,chan,G12,151.05022478339816,6.407983794841949,0.5576889200456208
20170105,chan,G12,150.93881386380386,6.590728773877441,0.5652052694058511
20170105,chan,G12,150.82738890229413,6.77380704817576,0.4736808952729916
20170105,chan,G12,150.7159451771795,6.957216345234533,0.4348917063034605
20170105,chan,G12,150.60447793137135,7.140954380097435,0.48829098646820057
20170105,chan,G12,150.4929823720468,7.325018855052729,0.4046150091890013
20170105,chan,G12,150.38145367031132,7.509407459329575,0.4159951833280502
20170105,chan,G12,150.2698869608525,7.694117868788989,0.43969130294863135
20170105,chan,G12,146.87948436519335,13.372902278659302,0.434076680088765
20170105,chan,G12,44.83317985263829,4.2090904179808275,28300.63494604577
20170105,chan,G19,165.10111702173256,4.144770059061179,21184.11751772363
20170105,chan,G21,36.07887898744998,8.254892293612192,94883.14063643159
20170105,chan,G22,-118.31664952006868,3.9410616749994367,2464.802022869131
20170105,chan,G23,-148.5645515455461,3.968675989359377,16529.659567504525
20170105,chan,G24,76.27824930155703,4.3299752751480165,91654.87536308268
20170105,chan,G24,-38.28804309231609,5.8412892457792065,48822.68422400991
20170105,chan,G25,-83.05971137348234,6.317865042078402,110971.37446313765
20170105,chan,G25,170.82801987516723,9.793366109616667,0.46491484144644346
20170105,chan,G25,170.76201197352648,9.996616741545449,0.46876055354368873
20170105,chan,G25,170.69613392407084,10.20023415893936,0.49834297120105475
20170105,chan,G25,170.63038191210828,10.404217174017258,0.5248464019678067
20170105,chan,G25,170.56475209466453,10.608564594946694,0.5719065903540468
20170105,chan,G25,170.49924060003107,10.813275225644414,0.451494084103615
20170105,chan,G25,170.43384352730646,11.018347865575715,0.4632968624791829
20170105,chan,G25,170.36855694592603,11.223781309550807,0.47995961364358664
20170105,chan,G25,170.3033768951824,11.429574347518818,0.4664965928386664
20170105,chan,G25,170.23829938373692,11.63572576435939,0.48518181561667006
20170105,chan,G25,170.04364170178374,12.25631805642744,0.40216993221838493
20170105,chan,G25,60.56125540557634,4.702010422274813,30215.069817543495
20170105,chan,G26,-151.2722150402881,8.264437082529692,0.4375179003691301
20170105,chan,G26,-151.18180838830924,8.676536945986946,0.4185006331244949
20170105,chan,G28,27.7851713663896,6.201353441065405,64461.183234924625
20170105,chan,G28,-171.6386335544594,36.5107046072429,0.4139727194706211
20170105,chan,G29,-135.31575538426196,3.9431503610002236,2845.5977129807943
20170105,chan,G29,38.07075177780901,4.226622032602032,51825.2072536475
20170105,chan,G30,35.14723245856259,4.189218748387798,7306.060450366276
20170105,chan,G32,-93.98155548771729,7.357947882639336,61403.82531766515
20170105,chan,G32,-92.12363451279639,9.44770823318835,0.42037217324832454
20170106,chan,G01,-54.49167996142232,4.475047817888392,25633.83806078309
20170106,chan,G02,155.2313997237675,8.873896227923767,0.44411659028264694
20170106,chan,G02,155.5241134181325,6.3300084336468165,0.4239643239125144
20170106,chan,G02,155.54555780358103,6.119535772535668,0.45667402398976265
20170106,chan,G02,155.5665446357276,5.9093003831969515,0.5437731107886066
20170106,chan,G02,155.58707301984796,5.69930306728456,0.6362332545722893
20170106,chan,G02,155.60714204841,5.489544627047999,0.6612273775826907
20170106,chan,G02,155.6267508011012,5.280025865414484,0.7036690893401101
20170106,chan,G02,155.64589834484732,5.070747586068917,0.7159548478339275
20170106,chan,G02,155.6645837338349,4.861710593535229,0.5876637567016587
20170106,chan,G02,155.68280600952838,4.652915693256884,0.5391615738408291
20170106,chan,G02,155.7346843811106,4.027991615910926,97681.05580785587
20170106,chan,G02,-101.67602180280551,8.091738253694974,22043.923593646672
20170106,chan,G03,-110.42407450340576,3.965611472937354,27758.782373584472
20170106,chan,G06,136.85051375194024,6.597522669341951,0.4560823755673482
20170106,chan,G06,137.02277623236662,6.210737086627271,0.4241877011518227
20170106,chan,G06,137.10820237949872,6.017475427718516,0.532724984404922
20170106,chan,G06,137.1931583710487,5.824301954792536,0.535139874125889
20170106,chan,G06,137.27764411959518,5.631217240174592,0.617420346927247
20170106,chan,G06,137.36165952393677,5.438221855491798,0.5912257214367855
20170106,chan,G06,137.4452044691212,5.245316371714808,0.5952706630268949
20170106,chan,G06,137.5282788264749,5.052501359201406,0.6577861582918558
20170106,chan,G06,137.61088245363115,4.859777387739841,0.733342065141187
20170106,chan,G06,137.69301519455408,4.667145026591042,0.7149285175619298
20170106,chan,G06,137.77467687956533,4.474604844533413,59883.86409775336
20170106,chan,G07,30.863465760466713,5.46408630999687,22221.799537681654
20170106,chan,G09,43.261148383360684,4.207871417876195,76549.08831990667
20170106,chan,G09,-121.85440544586679,8.247030738603135,119714.43790364594
20170106,chan,G12,44.83919072641835,4.1487185926583185,6460.234840577401
20170106,chan,G18,45.58758828762532,5.713335339660501,9934.700557930055
20170106,chan,G19,165.0961074652066,4.098238833306003,12990.16691813583
20170106,chan,G23,-148.63361019909138,3.9151545391628586,30717.48263981464
20170106,chan,G24,-175.90526983220497,15.336076528796555,0.4676557417260483
20170106,chan,G24,-175.93263081610172,15.551656177021247,0.4654098931932822
20170106,chan,G24,-175.9598009724193,15.7675612257004,0.46112346128211357
20170106,chan,G24,-175.9867831881185,15.983790878716142,0.4305750886851456
20170106,chan,G24,76.42682844618547,4.152955610006727,161175.60266105446
20170106,chan,G25,-83.1001251278297,6.297045760620114,113660.38829578707
20170106,chan,G25,171.4117035988112,8.02158209486059,0.42740554417832755
20170106,chan,G25,171.34438091156133,8.221549969535213,0.4447625742468517
20170106,chan,G25,171.27722042100746,8.421894934202006,0.5586246899474645
20170106,chan,G25,171.21021854281318,8.622615828364106,0.5183563822938595
20170106,chan,G25,171.14337166793493,8.82371148912291,0.4646552396879997
20170106,chan,G25,171.076676162248,9.025180750998775,0.47277531065628864
20170106,chan,G25,171.0101283661653,9.227022445749734,0.4138821533124428
20170106,chan,G25,60.37460579388585,5.0093956549668155,41388.325943880525
20170106,chan,G27,-35.533010595631495,4.404816190873858,126735.27205797091
20170106,chan,G28,27.903381454137204,6.270822440890772,47956.64047524087
20170106,chan,G29,-135.33043303156433,3.9175543657855014,29548.560755094484
20170106,chan,G29,38.07077628838606,4.202783183164077,8307.6875833776
20170106,chan,G30,35.14891046340846,4.17655668757245,31393.782197051434
20170106,chan,G30,-149.0923295116728,4.292692687193746,11886.330169137844
20170106,chan,G32,-93.95625073863728,7.383588683023382,105892.29720090641
20170107,chan,G02,155.74413008922582,4.001136966756389,3194.1642195774475
20170107,chan,G02,-101.78799560271007,7.949331544410719,70248.11589502204
20170107,chan,G03,-110.34968364714555,4.0687239561115485,109205.1678671577
20170107,chan,G05,126.37059935389046,4.012893125196896,423570.8861723423
20170107,chan,G06,137.78655930744247,4.404275963654688,16486.56429880472
20170107,chan,G06,-124.68130727059086,7.601373218058105,65648.66185156061
20170107,chan,G07,30.828211812966796,5.416620297349704,87696.28987793751
20170107,chan,G07,-159.9327784745283,11.589738562203678,23577.647997445907
20170107,chan,G09,43.26726153546321,4.191484159437308,6425.194562592063
20170107,chan,G12,44.801854326956494,4.2772919437608,103865.36068619628
20170107,chan,G18,175.1181133851358,3.810441580688377,75673.9729553316
20170107,chan,G18,45.39125073193993,5.72165533072283,9562.978154127817
20170107,chan,G19,165.08875145140038,3.8538310024546187,5474.953212722685
20170107,chan,G20,152.06992980246156,3.8754745489308613,87480.51882625784
20170107,chan,G21,-153.68514445098282,4.270578231449163,0.4476000709692016
20170107,chan,G23,-148.70265314626388,3.862862703719125,9314.1610672174
20170107,chan,G24,74.81999052524968,6.228063516512982,0.6233135855800356
20170107,chan,G24,76.4488332756335,4.136774141101411,85457.17692710615
20170107,chan,G25,60.292449431372134,5.142664822466201,75756.22936551536
20170107,chan,G28,29.127107785561225,6.966558219668223,65026.85577641067
20170107,chan,G29,-135.34421736926188,3.8929051501176333,6035.069809354798
20170107,chan,G29,133.55071964778017,7.919907045482255,70962.06717509907
20170107,chan,G29,38.07118419151415,4.179792020432748,102120.72001464889
20170107,chan,G30,35.15015825312182,4.164760166375336,20163.610931576113
20170107,chan,G30,-148.84782983534294,4.604521270390943,15036.63466721095
20170107,chan,G31,-125.28222619403235,6.721485255585342,0.5435919937008293
20170107,chan,G31,-125.16772797765464,6.908177354487979,0.5584435742493952
20170107,chan,G31,-125.05280797898469,7.0949078804655255,1.2257383651885903
20170107,chan,G31,-124.82170301993942,7.468482423040252,0.6237965648469981
20170107,chan,G31,-124.70551822718691,7.6553255432558185,0.9081801823776914
20170107,chan,G32,-93.93189781621805,7.407587798509379,0.51271670479764
20170107,chan,G32,-93.36193640443724,8.049293645813776,0.5086968159266689
20170108,chan,G01,-52.99638568471624,4.877924869950167,3894.9690086266746
20170108,chan,G01,-55.51173776616091,4.1671667351733355,143741.03186311355
20170108,chan,G02,155.75372952097385,3.9745665542060338,69321.13074335197
20170108,chan,G02,-102.85138765404396,6.68183777204558,12384.811949822179
20170108,chan,G05,126.390043850219,3.971807372293896,30025.869099676027
20170108,chan,G06,136.08040498633298,8.199842670448527,0.40053988015279174
20170108,chan,G06,137.46982503008192,5.104505253900034,0.8245343906819471
20170108,chan,G06,137.63503944878553,4.719171047248012,0.406848783211899
20170108,chan,G06,137.71694038099167,4.526641284405252,79968.46125767849
20170108,chan,G07,30.79318316422603,5.370479255953629,59519.96219843543
20170108,chan,G09,43.274176020159075,4.175128291376351,33091.28774422435
20170108,chan,G09,-121.87372969250961,8.202948808724253,159382.68993619859
20170108,chan,G12,44.80844375211259,4.213254468772747,14501.515022523323
20170108,chan,G18,175.178147790896,3.987723043868952,76753.18771101895
20170108,chan,G19,165.08635147448967,4.009311903993799,3550.723336929106
20170108,chan,G20,151.98701871095267,4.401512510789245,0.4565955393045442
20170108,chan,G20,152.04014579094937,4.008197442681672,84887.39190964086
20170108,chan,G21,-153.5514342365418,4.427111437373275,0.45104129261744674
20170108,chan,G21,-153.92138020053576,3.9117981259956336,33563.89823717778
20170108,chan,G21,100.99730641025123,14.091932945661986,0.5426562232314609
20170108,chan,G21,35.99863347508121,8.100191286084925,94630.61010683111
20170108,chan,G23,-148.64379459000676,3.977004458677296,101319.75639885417
20170108,chan,G24,-175.83941939696635,14.961004063346406,0.5786290451942477
20170108,chan,G25,60.313701402441254,5.101338972489914,36476.03140278417
20170108,chan,G28,27.827792652382648,6.221500161898101,35304.237440650926
20170108,chan,G29,-133.58866799494345,6.005964660420287,0.40995795556227677
20170108,chan,G29,-133.86198935147402,5.674809906959208,0.40853920692461543
20170108,chan,G29,-134.40714375156296,5.015039429153629,0.45102317922282964
